store_id,sku_id,date,on_hand,oos_flag
S009,D045,2025-12-20,18,0
S009,D045,2025-12-21,23,0
S009,D045,2025-12-22,43,0
S009,D045,2025-12-23,21,0
S009,D045,2025-12-24,8,0
S009,D045,2025-12-25,33,0
S009,D045,2025-12-26,40,0
S009,D045,2025-12-27,13,0
S009,D045,2025-12-28,6,1
S009,D045,2025-12-29,27,0
S010,D016,2025-12-16,36,0
S010,D016,2025-12-17,13,0
S010,D016,2025-12-18,34,0
S010,D016,2025-12-19,31,0
S010,D016,2025-12-20,29,0
S010,D016,2025-12-21,44,0
S010,D016,2025-12-22,34,0
S010,D016,2025-12-23,36,0
S010,D016,2025-12-24,7,1
S010,D016,2025-12-25,39,0
S010,D016,2025-12-26,26,0
S010,D016,2025-12-27,11,0
S010,D016,2025-12-28,27,0
S010,D016,2025-12-29,18,0
S010,D018,2025-12-16,39,0
S010,D018,2025-12-17,24,0
S010,D018,2025-12-18,11,0
S010,D018,2025-12-19,40,0
S010,D018,2025-12-20,38,0
S010,D018,2025-12-21,39,0
S010,D018,2025-12-22,39,0
S010,D018,2025-12-23,27,0
S010,D018,2025-12-24,18,0
S010,D018,2025-12-25,22,0
S010,D018,2025-12-26,20,0
S010,D018,2025-12-27,19,0
S010,D018,2025-12-28,41,0
S010,D018,2025-12-29,37,0
S010,D019,2025-12-16,29,0
S010,D019,2025-12-17,44,0
S010,D019,2025-12-18,17,0
S010,D019,2025-12-19,20,0
S010,D019,2025-12-20,34,0
S010,D019,2025-12-21,39,0
S010,D019,2025-12-22,41,0
S010,D019,2025-12-23,26,0
S010,D019,2025-12-24,22,0
S010,D019,2025-12-25,37,0
S010,D019,2025-12-26,16,0
S010,D019,2025-12-27,13,0
S010,D019,2025-12-28,22,0
S010,D019,2025-12-29,35,0
S010,D022,2025-12-16,38,0
S010,D022,2025-12-17,11,0
S010,D022,2025-12-18,33,0
S010,D022,2025-12-19,20,0
S010,D022,2025-12-20,44,0
S010,D022,2025-12-21,33,0
S010,D022,2025-12-22,9,0
S010,D022,2025-12-23,35,0
S010,D022,2025-12-24,37,0
S010,D022,2025-12-25,8,0
S010,D022,2025-12-26,44,0
S010,D022,2025-12-27,10,0
S010,D022,2025-12-28,16,0
S010,D022,2025-12-29,27,0
S010,D026,2025-12-16,38,0
S010,D026,2025-12-17,23,0
S010,D026,2025-12-18,43,0
S010,D026,2025-12-19,33,0
S010,D026,2025-12-20,25,0
S010,D026,2025-12-21,23,0
S010,D026,2025-12-22,6,0
S010,D026,2025-12-23,31,0
S010,D026,2025-12-24,42,0
S010,D026,2025-12-25,8,0
S010,D026,2025-12-26,35,0
S010,D026,2025-12-27,23,0
S010,D026,2025-12-28,18,0
S010,D026,2025-12-29,27,0
S010,D027,2025-12-16,39,0
S010,D027,2025-12-17,8,0
S010,D027,2025-12-18,16,0
S010,D027,2025-12-19,31,0
S010,D027,2025-12-20,40,0
S010,D027,2025-12-21,40,0
S010,D027,2025-12-22,27,0
S010,D027,2025-12-23,6,0
S010,D027,2025-12-24,37,0
S010,D027,2025-12-25,36,0
S010,D027,2025-12-26,24,0
S010,D027,2025-12-27,28,0
S010,D027,2025-12-28,24,0
S010,D027,2025-12-29,11,0
S010,D028,2025-12-16,29,0
S010,D028,2025-12-17,27,0
S010,D028,2025-12-18,22,0
S010,D028,2025-12-19,14,0
S010,D028,2025-12-20,15,0
S010,D028,2025-12-21,12,0
S010,D028,2025-12-22,6,0
S010,D028,2025-12-23,28,0
S010,D028,2025-12-24,7,0
S010,D028,2025-12-25,40,0
S010,D028,2025-12-26,9,0
S010,D028,2025-12-27,19,0
S010,D028,2025-12-28,17,0
S010,D028,2025-12-29,23,0
S010,D034,2025-12-16,29,0
S010,D034,2025-12-17,9,0
S010,D034,2025-12-18,9,0
S010,D034,2025-12-19,40,0
S010,D034,2025-12-20,28,0
S010,D034,2025-12-21,18,0
S010,D034,2025-12-22,27,0
S010,D034,2025-12-23,14,0
S010,D034,2025-12-24,11,0
S010,D034,2025-12-25,22,0
S010,D034,2025-12-26,21,0
S010,D034,2025-12-27,26,0
S010,D034,2025-12-28,10,0
S010,D034,2025-12-29,7,0
S010,D037,2025-12-16,9,0
S010,D037,2025-12-17,28,0
S010,D037,2025-12-18,18,0
S010,D037,2025-12-19,27,0
S010,D037,2025-12-20,25,0
S010,D037,2025-12-21,41,0
S010,D037,2025-12-22,23,0
S010,D037,2025-12-23,9,0
S010,D037,2025-12-24,26,0
S010,D037,2025-12-25,39,0
S010,D037,2025-12-26,9,0
S010,D037,2025-12-27,10,0
S010,D037,2025-12-28,15,0
S010,D037,2025-12-29,24,0
S010,D038,2025-12-16,14,0
S010,D038,2025-12-17,41,0
S010,D038,2025-12-18,39,0
S010,D038,2025-12-19,35,0
S010,D038,2025-12-20,12,0
S010,D038,2025-12-21,24,0
S010,D038,2025-12-22,23,0
S010,D038,2025-12-23,10,0
S010,D038,2025-12-24,12,0
S010,D038,2025-12-25,7,0
S010,D038,2025-12-26,19,0
S010,D038,2025-12-27,37,0
S010,D038,2025-12-28,6,1
S010,D038,2025-12-29,40,0
S010,D047,2025-12-16,24,0
S010,D047,2025-12-17,43,0
S010,D047,2025-12-18,35,0
S010,D047,2025-12-19,31,0
S010,D047,2025-12-20,41,0
S010,D047,2025-12-21,16,0
S010,D047,2025-12-22,9,0
S010,D047,2025-12-23,39,0
S010,D047,2025-12-24,33,0
S010,D047,2025-12-25,6,0
S010,D047,2025-12-26,12,0
S010,D047,2025-12-27,29,0
S010,D047,2025-12-28,19,0
S010,D047,2025-12-29,30,0
S010,D050,2025-12-16,18,0
S010,D050,2025-12-17,7,1
S010,D050,2025-12-18,17,0
S010,D050,2025-12-19,12,0
S010,D050,2025-12-20,43,0
S010,D050,2025-12-21,9,0
S010,D050,2025-12-22,44,0
S010,D050,2025-12-23,13,0
S010,D050,2025-12-24,15,0
S010,D050,2025-12-25,39,0
S010,D050,2025-12-26,13,0
S010,D050,2025-12-27,13,0
S010,D050,2025-12-28,12,0
S010,D050,2025-12-29,31,0
S010,D051,2025-12-16,26,0
S010,D051,2025-12-17,11,0
S010,D051,2025-12-18,20,0
S010,D051,2025-12-19,30,0
S010,D051,2025-12-20,36,0
S010,D051,2025-12-21,11,0
S010,D051,2025-12-22,14,0
S010,D051,2025-12-23,7,0
S010,D051,2025-12-24,43,0
S010,D051,2025-12-25,8,0
S010,D051,2025-12-26,17,0
S010,D051,2025-12-27,9,0
S010,D051,2025-12-28,14,0
S010,D051,2025-12-29,21,0
S010,D053,2025-12-16,41,0
S010,D053,2025-12-17,15,0
S010,D053,2025-12-18,28,0
S010,D053,2025-12-19,15,0
S010,D053,2025-12-20,43,0
S010,D053,2025-12-21,21,0
S010,D053,2025-12-22,43,0
S010,D053,2025-12-23,38,0
S010,D053,2025-12-24,36,0
S010,D053,2025-12-25,8,0
S010,D053,2025-12-26,18,0
S010,D053,2025-12-27,21,0
S010,D053,2025-12-28,33,0
S010,D053,2025-12-29,9,0
S011,D013,2025-12-16,36,0
S011,D013,2025-12-17,18,0
S011,D013,2025-12-18,41,0
S011,D013,2025-12-19,7,0
S011,D013,2025-12-20,14,0
S011,D013,2025-12-21,19,0
S011,D013,2025-12-22,28,0
S011,D013,2025-12-23,32,0
S011,D013,2025-12-24,35,0
S011,D013,2025-12-25,33,0
S011,D013,2025-12-26,23,0
S011,D013,2025-12-27,39,0
S011,D013,2025-12-28,10,0
S011,D013,2025-12-29,8,0
S011,D014,2025-12-16,6,0
S011,D014,2025-12-17,39,0
S011,D014,2025-12-18,12,0
S011,D014,2025-12-19,13,0
S011,D014,2025-12-20,11,0
S011,D014,2025-12-21,16,0
S011,D014,2025-12-22,17,0
S011,D014,2025-12-23,20,0
S011,D014,2025-12-24,18,0
S011,D014,2025-12-25,30,0
S011,D014,2025-12-26,18,0
S011,D014,2025-12-27,7,1
S011,D014,2025-12-28,6,0
S011,D014,2025-12-29,35,0
S011,D018,2025-12-16,43,0
S011,D018,2025-12-17,14,0
S011,D018,2025-12-18,33,0
S011,D018,2025-12-19,6,1
S011,D018,2025-12-20,29,0
S011,D018,2025-12-21,9,0
S011,D018,2025-12-22,13,0
S011,D018,2025-12-23,18,0
S011,D018,2025-12-24,40,0
S011,D018,2025-12-25,13,0
S011,D018,2025-12-26,25,0
S011,D018,2025-12-27,31,0
S011,D018,2025-12-28,40,0
S011,D018,2025-12-29,24,0
S011,D022,2025-12-16,9,0
S011,D022,2025-12-17,16,0
S011,D022,2025-12-18,40,0
S011,D022,2025-12-19,9,0
S011,D022,2025-12-20,32,0
S011,D022,2025-12-21,6,0
S011,D022,2025-12-22,15,0
S011,D022,2025-12-23,8,0
S011,D022,2025-12-24,10,0
S011,D022,2025-12-25,25,0
S011,D022,2025-12-26,34,0
S011,D022,2025-12-27,44,0
S011,D022,2025-12-28,13,0
S011,D022,2025-12-29,33,0
S011,D024,2025-12-16,6,1
S011,D024,2025-12-17,37,0
S011,D024,2025-12-18,10,0
S011,D024,2025-12-19,36,0
S011,D024,2025-12-20,8,0
S011,D024,2025-12-21,43,0
S011,D024,2025-12-22,10,0
S011,D024,2025-12-23,10,0
S011,D024,2025-12-24,7,1
S011,D024,2025-12-25,41,0
S011,D024,2025-12-26,27,0
S011,D024,2025-12-27,7,1
S011,D024,2025-12-28,26,0
S011,D024,2025-12-29,13,0
S011,D027,2025-12-16,23,0
S011,D027,2025-12-17,41,0
S011,D027,2025-12-18,37,0
S011,D027,2025-12-19,35,0
S011,D027,2025-12-20,32,0
S011,D027,2025-12-21,14,0
S011,D027,2025-12-22,39,0
S011,D027,2025-12-23,41,0
S011,D027,2025-12-24,43,0
S011,D027,2025-12-25,13,0
S011,D027,2025-12-26,19,0
S011,D027,2025-12-27,7,1
S011,D027,2025-12-28,9,0
S011,D027,2025-12-29,11,0
S011,D028,2025-12-16,23,0
S011,D028,2025-12-17,18,0
S011,D028,2025-12-18,7,1
S011,D028,2025-12-19,14,0
S011,D028,2025-12-20,10,0
S011,D028,2025-12-21,16,0
S011,D028,2025-12-22,12,0
S011,D028,2025-12-23,8,0
S011,D028,2025-12-24,14,0
S011,D028,2025-12-25,29,0
S011,D028,2025-12-26,19,0
S011,D028,2025-12-27,22,0
S011,D028,2025-12-28,9,0
S011,D028,2025-12-29,41,0
S011,D030,2025-12-16,25,0
S011,D030,2025-12-17,37,0
S011,D030,2025-12-18,21,0
S011,D030,2025-12-19,29,0
S011,D030,2025-12-20,31,0
S011,D030,2025-12-21,28,0
S011,D030,2025-12-22,23,0
S011,D030,2025-12-23,42,0
S011,D030,2025-12-24,15,0
S011,D030,2025-12-25,7,1
S011,D030,2025-12-26,41,0
S011,D030,2025-12-27,39,0
S011,D030,2025-12-28,25,0
S011,D030,2025-12-29,31,0
S011,D032,2025-12-16,31,0
S011,D032,2025-12-17,44,0
S011,D032,2025-12-18,42,0
S011,D032,2025-12-19,6,1
S011,D032,2025-12-20,33,0
S011,D032,2025-12-21,20,0
S011,D032,2025-12-22,29,0
S011,D032,2025-12-23,21,0
S011,D032,2025-12-24,15,0
S011,D032,2025-12-25,34,0
S011,D032,2025-12-26,27,0
S011,D032,2025-12-27,16,0
S011,D032,2025-12-28,23,0
S011,D032,2025-12-29,42,0
S011,D038,2025-12-16,27,0
S011,D038,2025-12-17,34,0
S011,D038,2025-12-18,8,0
S011,D038,2025-12-19,20,0
S011,D038,2025-12-20,20,0
S011,D038,2025-12-21,23,0
S011,D038,2025-12-22,29,0
S011,D038,2025-12-23,43,0
S011,D038,2025-12-24,27,0
S011,D038,2025-12-25,11,0
S011,D038,2025-12-26,29,0
S011,D038,2025-12-27,39,0
S011,D038,2025-12-28,19,0
S011,D038,2025-12-29,42,0
S011,D045,2025-12-16,26,0
S011,D045,2025-12-17,27,0
S011,D045,2025-12-18,20,0
S011,D045,2025-12-19,20,0
S011,D045,2025-12-20,40,0
S011,D045,2025-12-21,15,0
S011,D045,2025-12-22,12,0
S011,D045,2025-12-23,27,0
S011,D045,2025-12-24,41,0
S011,D045,2025-12-25,19,0
S011,D045,2025-12-26,17,0
S011,D045,2025-12-27,32,0
S011,D045,2025-12-28,34,0
S011,D045,2025-12-29,32,0
S011,D049,2025-12-16,32,0
S011,D049,2025-12-17,29,0
S011,D049,2025-12-18,21,0
S011,D049,2025-12-19,17,0
S011,D049,2025-12-20,22,0
S011,D049,2025-12-21,28,0
S011,D049,2025-12-22,13,0
S011,D049,2025-12-23,34,0
S011,D049,2025-12-24,18,0
S011,D049,2025-12-25,24,0
S011,D049,2025-12-26,8,0
S011,D049,2025-12-27,6,0
S011,D049,2025-12-28,37,0
S011,D049,2025-12-29,27,0
S011,D050,2025-12-16,16,0
S011,D050,2025-12-17,12,0
S011,D050,2025-12-18,39,0
S011,D050,2025-12-19,43,0
S011,D050,2025-12-20,27,0
S011,D050,2025-12-21,19,0
S011,D050,2025-12-22,34,0
S011,D050,2025-12-23,28,0
S011,D050,2025-12-24,38,0
S011,D050,2025-12-25,23,0
S011,D050,2025-12-26,9,0
S011,D050,2025-12-27,42,0
S011,D050,2025-12-28,43,0
S011,D050,2025-12-29,9,0
S011,D059,2025-12-16,13,0
S011,D059,2025-12-17,41,0
S011,D059,2025-12-18,36,0
S011,D059,2025-12-19,18,0
S011,D059,2025-12-20,44,0
S011,D059,2025-12-21,18,0
S011,D059,2025-12-22,9,0
S011,D059,2025-12-23,27,0
S011,D059,2025-12-24,27,0
S011,D059,2025-12-25,20,0
S011,D059,2025-12-26,33,0
S011,D059,2025-12-27,26,0
S011,D059,2025-12-28,8,0
S011,D059,2025-12-29,9,0
S012,D004,2025-12-16,37,0
S012,D004,2025-12-17,37,0
S012,D004,2025-12-18,43,0
S012,D004,2025-12-19,36,0
S012,D004,2025-12-20,10,0
S012,D004,2025-12-21,42,0
S012,D004,2025-12-22,37,0
S012,D004,2025-12-23,9,0
S012,D004,2025-12-24,16,0
S012,D004,2025-12-25,30,0
S012,D004,2025-12-26,8,0
S012,D004,2025-12-27,9,0
S012,D004,2025-12-28,11,0
S012,D004,2025-12-29,39,0
S012,D005,2025-12-16,32,0
S012,D005,2025-12-17,22,0
S012,D005,2025-12-18,43,0
S012,D005,2025-12-19,32,0
S012,D005,2025-12-20,29,0
S012,D005,2025-12-21,23,0
S012,D005,2025-12-22,23,0
S012,D005,2025-12-23,28,0
S012,D005,2025-12-24,19,0
S012,D005,2025-12-25,12,0
S012,D005,2025-12-26,32,0
S012,D005,2025-12-27,6,0
S012,D005,2025-12-28,34,0
S012,D005,2025-12-29,23,0
S012,D011,2025-12-16,32,0
S012,D011,2025-12-17,6,0
S012,D011,2025-12-18,19,0
S012,D011,2025-12-19,36,0
S012,D011,2025-12-20,28,0
S012,D011,2025-12-21,15,0
S012,D011,2025-12-22,38,0
S012,D011,2025-12-23,18,0
S012,D011,2025-12-24,13,0
S012,D011,2025-12-25,27,0
S012,D011,2025-12-26,26,0
S012,D011,2025-12-27,33,0
S012,D011,2025-12-28,15,0
S012,D011,2025-12-29,27,0
S012,D016,2025-12-16,30,0
S012,D016,2025-12-17,34,0
S012,D016,2025-12-18,26,0
S012,D016,2025-12-19,15,0
S012,D016,2025-12-20,12,0
S012,D016,2025-12-21,35,0
S012,D016,2025-12-22,13,0
S012,D016,2025-12-23,17,0
S012,D016,2025-12-24,36,0
S012,D016,2025-12-25,27,0
S012,D016,2025-12-26,12,0
S012,D016,2025-12-27,28,0
S012,D016,2025-12-28,34,0
S012,D016,2025-12-29,42,0
S012,D020,2025-12-16,7,1
S012,D020,2025-12-17,19,0
S012,D020,2025-12-18,36,0
S012,D020,2025-12-19,23,0
S012,D020,2025-12-20,25,0
S012,D020,2025-12-21,25,0
S012,D020,2025-12-22,42,0
S012,D020,2025-12-23,44,0
S012,D020,2025-12-24,10,0
S012,D020,2025-12-25,18,0
S012,D020,2025-12-26,18,0
S012,D020,2025-12-27,6,0
S012,D020,2025-12-28,19,0
S012,D020,2025-12-29,28,0
S012,D023,2025-12-16,6,0
S012,D023,2025-12-17,36,0
S012,D023,2025-12-18,23,0
S012,D023,2025-12-19,23,0
S012,D023,2025-12-20,16,0
S012,D023,2025-12-21,26,0
S012,D023,2025-12-22,31,0
S012,D023,2025-12-23,39,0
S012,D023,2025-12-24,21,0
S012,D023,2025-12-25,22,0
S012,D023,2025-12-26,28,0
S012,D023,2025-12-27,24,0
S012,D023,2025-12-28,36,0
S012,D023,2025-12-29,9,0
S012,D024,2025-12-16,13,0
S012,D024,2025-12-17,30,0
S012,D024,2025-12-18,12,0
S012,D024,2025-12-19,14,0
S012,D024,2025-12-20,30,0
S012,D024,2025-12-21,29,0
S012,D024,2025-12-22,14,0
S012,D024,2025-12-23,15,0
S012,D024,2025-12-24,7,0
S012,D024,2025-12-25,21,0
S012,D024,2025-12-26,12,0
S012,D024,2025-12-27,28,0
S012,D024,2025-12-28,43,0
S012,D024,2025-12-29,16,0
S012,D025,2025-12-16,14,0
S012,D025,2025-12-17,20,0
S012,D025,2025-12-18,20,0
S012,D025,2025-12-19,6,1
S012,D025,2025-12-20,34,0
S012,D025,2025-12-21,14,0
S012,D025,2025-12-22,34,0
S012,D025,2025-12-23,22,0
S012,D025,2025-12-24,22,0
S012,D025,2025-12-25,29,0
S012,D025,2025-12-26,30,0
S012,D025,2025-12-27,36,0
S012,D025,2025-12-28,10,0
S012,D025,2025-12-29,7,1
S012,D032,2025-12-16,43,0
S012,D032,2025-12-17,25,0
S012,D032,2025-12-18,11,0
S012,D032,2025-12-19,32,0
S012,D032,2025-12-20,12,0
S012,D032,2025-12-21,28,0
S012,D032,2025-12-22,15,0
S012,D032,2025-12-23,34,0
S012,D032,2025-12-24,12,0
S012,D032,2025-12-25,8,0
S012,D032,2025-12-26,36,0
S012,D032,2025-12-27,17,0
S012,D032,2025-12-28,39,0
S012,D032,2025-12-29,39,0
S012,D034,2025-12-16,24,0
S012,D034,2025-12-17,6,0
S012,D034,2025-12-18,30,0
S012,D034,2025-12-19,21,0
S012,D034,2025-12-20,15,0
S012,D034,2025-12-21,22,0
S012,D034,2025-12-22,36,0
S012,D034,2025-12-23,40,0
S012,D034,2025-12-24,17,0
S012,D034,2025-12-25,13,0
S012,D034,2025-12-26,7,0
S012,D034,2025-12-27,37,0
S012,D034,2025-12-28,24,0
S012,D034,2025-12-29,12,0
S012,D036,2025-12-16,19,0
S012,D036,2025-12-17,40,0
S012,D036,2025-12-18,31,0
S012,D036,2025-12-19,18,0
S012,D036,2025-12-20,28,0
S012,D036,2025-12-21,44,0
S012,D036,2025-12-22,30,0
S012,D036,2025-12-23,32,0
S012,D036,2025-12-24,7,1
S012,D036,2025-12-25,30,0
S012,D036,2025-12-26,34,0
S012,D036,2025-12-27,22,0
S012,D036,2025-12-28,32,0
S012,D036,2025-12-29,38,0
S012,D044,2025-12-16,27,0
S012,D044,2025-12-17,41,0
S012,D044,2025-12-18,9,0
S012,D044,2025-12-19,21,0
S012,D044,2025-12-20,14,0
S012,D044,2025-12-21,10,0
S012,D044,2025-12-22,35,0
S012,D044,2025-12-23,21,0
S012,D044,2025-12-24,21,0
S012,D044,2025-12-25,7,0
S012,D044,2025-12-26,36,0
S012,D044,2025-12-27,11,0
S012,D044,2025-12-28,11,0
S012,D044,2025-12-29,22,0
S012,D053,2025-12-16,31,0
S012,D053,2025-12-17,38,0
S012,D053,2025-12-18,13,0
S012,D053,2025-12-19,26,0
S012,D053,2025-12-20,18,0
S012,D053,2025-12-21,19,0
S012,D053,2025-12-22,23,0
S012,D053,2025-12-23,22,0
S012,D053,2025-12-24,26,0
S012,D053,2025-12-25,21,0
S012,D053,2025-12-26,18,0
S012,D053,2025-12-27,23,0
S012,D053,2025-12-28,23,0
S012,D053,2025-12-29,8,0
S012,D059,2025-12-16,25,0
S012,D059,2025-12-17,15,0
S012,D059,2025-12-18,8,0
S012,D059,2025-12-19,30,0
S012,D059,2025-12-20,14,0
S012,D059,2025-12-21,34,0
S012,D059,2025-12-22,14,0
S012,D059,2025-12-23,43,0
S012,D059,2025-12-24,28,0
S012,D059,2025-12-25,15,0
S012,D059,2025-12-26,24,0
S012,D059,2025-12-27,43,0
S012,D059,2025-12-28,32,0
S012,D059,2025-12-29,19,0
S013,D002,2025-12-16,32,0
S013,D002,2025-12-17,9,0
S013,D002,2025-12-18,44,0
S013,D002,2025-12-19,18,0
S013,D002,2025-12-20,28,0
S013,D002,2025-12-21,15,0
S013,D002,2025-12-22,42,0
S013,D002,2025-12-23,30,0
S013,D002,2025-12-24,21,0
S013,D002,2025-12-25,15,0
S013,D002,2025-12-26,10,0
S013,D002,2025-12-27,6,1
S013,D002,2025-12-28,38,0
S013,D002,2025-12-29,11,0
S013,D005,2025-12-16,23,0
S013,D005,2025-12-17,12,0
S013,D005,2025-12-18,28,0
S013,D005,2025-12-19,9,0
S013,D005,2025-12-20,25,0
S013,D005,2025-12-21,32,0
S013,D005,2025-12-22,39,0
S013,D005,2025-12-23,23,0
S013,D005,2025-12-24,34,0
S013,D005,2025-12-25,26,0
S013,D005,2025-12-26,32,0
S013,D005,2025-12-27,39,0
S013,D005,2025-12-28,26,0
S013,D005,2025-12-29,21,0
S013,D009,2025-12-16,23,0
S013,D009,2025-12-17,32,0
S013,D009,2025-12-18,39,0
S013,D009,2025-12-19,10,0
S013,D009,2025-12-20,37,0
S013,D009,2025-12-21,20,0
S013,D009,2025-12-22,27,0
S013,D009,2025-12-23,35,0
S013,D009,2025-12-24,17,0
S013,D009,2025-12-25,8,0
S013,D009,2025-12-26,8,0
S013,D009,2025-12-27,24,0
S013,D009,2025-12-28,21,0
S013,D009,2025-12-29,31,0
S013,D010,2025-12-16,8,0
S013,D010,2025-12-17,38,0
S013,D010,2025-12-18,29,0
S013,D010,2025-12-19,13,0
S013,D010,2025-12-20,38,0
S013,D010,2025-12-21,18,0
S013,D010,2025-12-22,44,0
S013,D010,2025-12-23,37,0
S013,D010,2025-12-24,30,0
S013,D010,2025-12-25,9,0
S013,D010,2025-12-26,15,0
S013,D010,2025-12-27,25,0
S013,D010,2025-12-28,7,0
S013,D010,2025-12-29,22,0
S013,D011,2025-12-16,13,0
S013,D011,2025-12-17,25,0
S013,D011,2025-12-18,19,0
S013,D011,2025-12-19,21,0
S013,D011,2025-12-20,7,0
S013,D011,2025-12-21,12,0
S013,D011,2025-12-22,6,1
S013,D011,2025-12-23,17,0
S013,D011,2025-12-24,44,0
S013,D011,2025-12-25,18,0
S013,D011,2025-12-26,27,0
S013,D011,2025-12-27,19,0
S013,D011,2025-12-28,22,0
S013,D011,2025-12-29,15,0
S013,D012,2025-12-16,9,0
S013,D012,2025-12-17,42,0
S013,D012,2025-12-18,17,0
S013,D012,2025-12-19,6,1
S013,D012,2025-12-20,6,1
S013,D012,2025-12-21,31,0
S013,D012,2025-12-22,21,0
S013,D012,2025-12-23,18,0
S013,D012,2025-12-24,8,0
S013,D012,2025-12-25,21,0
S013,D012,2025-12-26,27,0
S013,D012,2025-12-27,31,0
S013,D012,2025-12-28,14,0
S013,D012,2025-12-29,38,0
S013,D014,2025-12-16,43,0
S013,D014,2025-12-17,16,0
S013,D014,2025-12-18,12,0
S013,D014,2025-12-19,9,0
S013,D014,2025-12-20,44,0
S013,D014,2025-12-21,32,0
S013,D014,2025-12-22,23,0
S013,D014,2025-12-23,20,0
S013,D014,2025-12-24,13,0
S013,D014,2025-12-25,25,0
S013,D014,2025-12-26,37,0
S013,D014,2025-12-27,43,0
S013,D014,2025-12-28,32,0
S013,D014,2025-12-29,35,0
S013,D018,2025-12-16,6,0
S013,D018,2025-12-17,12,0
S013,D018,2025-12-18,43,0
S013,D018,2025-12-19,29,0
S013,D018,2025-12-20,33,0
S013,D018,2025-12-21,42,0
S013,D018,2025-12-22,6,1
S013,D018,2025-12-23,6,1
S013,D018,2025-12-24,28,0
S013,D018,2025-12-25,11,0
S013,D018,2025-12-26,27,0
S013,D018,2025-12-27,24,0
S013,D018,2025-12-28,35,0
S013,D018,2025-12-29,36,0
S013,D023,2025-12-16,30,0
S013,D023,2025-12-17,40,0
S013,D023,2025-12-18,17,0
S013,D023,2025-12-19,8,0
S013,D023,2025-12-20,16,0
S013,D023,2025-12-21,26,0
S013,D023,2025-12-22,24,0
S013,D023,2025-12-23,31,0
S013,D023,2025-12-24,14,0
S013,D023,2025-12-25,11,0
S013,D023,2025-12-26,20,0
S013,D023,2025-12-27,7,0
S013,D023,2025-12-28,41,0
S013,D023,2025-12-29,39,0
S013,D032,2025-12-16,31,0
S013,D032,2025-12-17,27,0
S013,D032,2025-12-18,33,0
S013,D032,2025-12-19,17,0
S013,D032,2025-12-20,8,0
S013,D032,2025-12-21,6,1
S013,D032,2025-12-22,8,0
S013,D032,2025-12-23,8,0
S013,D032,2025-12-24,28,0
S013,D032,2025-12-25,29,0
S013,D032,2025-12-26,8,0
S013,D032,2025-12-27,15,0
S013,D032,2025-12-28,13,0
S013,D032,2025-12-29,39,0
S013,D046,2025-12-16,9,0
S013,D046,2025-12-17,39,0
S013,D046,2025-12-18,31,0
S013,D046,2025-12-19,36,0
S013,D046,2025-12-20,14,0
S013,D046,2025-12-21,43,0
S013,D046,2025-12-22,18,0
S013,D046,2025-12-23,23,0
S013,D046,2025-12-24,39,0
S013,D046,2025-12-25,13,0
S013,D046,2025-12-26,44,0
S013,D046,2025-12-27,42,0
S013,D046,2025-12-28,23,0
S013,D046,2025-12-29,10,0
S013,D051,2025-12-16,25,0
S013,D051,2025-12-17,32,0
S013,D051,2025-12-18,16,0
S013,D051,2025-12-19,40,0
S013,D051,2025-12-20,10,0
S013,D051,2025-12-21,21,0
S013,D051,2025-12-22,30,0
S013,D051,2025-12-23,23,0
S013,D051,2025-12-24,27,0
S013,D051,2025-12-25,42,0
S013,D051,2025-12-26,15,0
S013,D051,2025-12-27,30,0
S013,D051,2025-12-28,20,0
S013,D051,2025-12-29,19,0
S013,D052,2025-12-16,7,0
S013,D052,2025-12-17,41,0
S013,D052,2025-12-18,6,1
S013,D052,2025-12-19,41,0
S013,D052,2025-12-20,37,0
S013,D052,2025-12-21,20,0
S013,D052,2025-12-22,9,0
S013,D052,2025-12-23,39,0
S013,D052,2025-12-24,39,0
S013,D052,2025-12-25,9,0
S013,D052,2025-12-26,19,0
S013,D052,2025-12-27,26,0
S013,D052,2025-12-28,40,0
S013,D052,2025-12-29,28,0
S013,D055,2025-12-16,15,0
S013,D055,2025-12-17,32,0
S013,D055,2025-12-18,22,0
S013,D055,2025-12-19,22,0
S013,D055,2025-12-20,37,0
S013,D055,2025-12-21,37,0
S013,D055,2025-12-22,17,0
S013,D055,2025-12-23,25,0
S013,D055,2025-12-24,40,0
S013,D055,2025-12-25,35,0
S013,D055,2025-12-26,16,0
S013,D055,2025-12-27,29,0
S013,D055,2025-12-28,20,0
S013,D055,2025-12-29,37,0
S014,D012,2025-12-16,7,0
S014,D012,2025-12-17,34,0
S014,D012,2025-12-18,38,0
S014,D012,2025-12-19,30,0
S014,D012,2025-12-20,18,0
S014,D012,2025-12-21,26,0
S014,D012,2025-12-22,34,0
S014,D012,2025-12-23,43,0
S014,D012,2025-12-24,36,0
S014,D012,2025-12-25,32,0
S014,D012,2025-12-26,20,0
S014,D012,2025-12-27,33,0
S014,D012,2025-12-28,30,0
S014,D012,2025-12-29,21,0
S014,D015,2025-12-16,29,0
S014,D015,2025-12-17,29,0
S014,D015,2025-12-18,18,0
S014,D015,2025-12-19,22,0
S014,D015,2025-12-20,15,0
S014,D015,2025-12-21,32,0
S014,D015,2025-12-22,14,0
S014,D015,2025-12-23,28,0
S014,D015,2025-12-24,17,0
S014,D015,2025-12-25,40,0
S014,D015,2025-12-26,29,0
S014,D015,2025-12-27,17,0
S014,D015,2025-12-28,36,0
S014,D015,2025-12-29,14,0
