store_id,sku_id,date,regular_price,promo_price
S011,D016,2025-10-09,85.91,
S011,D016,2025-10-10,84.46,
S011,D016,2025-10-11,85.39,
S011,D016,2025-10-12,84.84,
S011,D016,2025-10-13,84.11,74.78
S011,D016,2025-10-14,84.4,80.89
S011,D016,2025-10-15,84.59,
S011,D016,2025-10-16,85.77,
S011,D016,2025-10-17,85.65,
S011,D016,2025-10-18,84.58,
S011,D016,2025-10-19,84.47,
S011,D016,2025-10-20,85.24,
S011,D016,2025-10-21,84.89,
S011,D016,2025-10-22,83.57,77.61
S011,D016,2025-10-23,83.51,
S011,D016,2025-10-24,86.22,
S011,D016,2025-10-25,84.44,
S011,D016,2025-10-26,85.45,
S011,D016,2025-10-27,86.43,
S011,D016,2025-10-28,84.25,
S011,D016,2025-10-29,86.27,
S011,D016,2025-10-30,86.09,
S011,D016,2025-10-31,86.4,
S011,D016,2025-11-01,86.35,
S011,D016,2025-11-02,86.03,
S011,D016,2025-11-03,85.08,
S011,D016,2025-11-04,85.17,
S011,D016,2025-11-05,85.79,
S011,D016,2025-11-06,84.79,
S011,D016,2025-11-07,86.13,
S011,D016,2025-11-08,84.86,
S011,D016,2025-11-09,85.84,
S011,D016,2025-11-10,85.24,
S011,D016,2025-11-11,85.56,
S011,D016,2025-11-12,84.38,
S011,D016,2025-11-13,86.31,
S011,D016,2025-11-14,86.24,
S011,D016,2025-11-15,84.0,
S011,D016,2025-11-16,83.64,80.69
S011,D016,2025-11-17,85.05,
S011,D016,2025-11-18,84.94,
S011,D016,2025-11-19,85.42,
S011,D016,2025-11-20,84.66,
S011,D016,2025-11-21,85.38,
S011,D016,2025-11-22,84.68,
S011,D016,2025-11-23,86.48,
S011,D016,2025-11-24,83.58,
S011,D016,2025-11-25,86.21,77.39
S011,D016,2025-11-26,85.53,
S011,D016,2025-11-27,83.76,
S011,D016,2025-11-28,84.22,
S011,D016,2025-11-29,85.55,
S011,D016,2025-11-30,86.09,
S011,D016,2025-12-01,86.23,
S011,D016,2025-12-02,83.58,
S011,D016,2025-12-03,84.11,
S011,D016,2025-12-04,85.1,
S011,D016,2025-12-05,85.82,
S011,D016,2025-12-06,85.01,
S011,D016,2025-12-07,86.49,
S011,D016,2025-12-08,86.06,
S011,D016,2025-12-09,85.01,79.91
S011,D016,2025-12-10,83.8,
S011,D016,2025-12-11,84.25,
S011,D016,2025-12-12,85.15,
S011,D016,2025-12-13,85.47,
S011,D016,2025-12-14,85.77,
S011,D016,2025-12-15,84.91,
S011,D016,2025-12-16,86.12,
S011,D016,2025-12-17,84.24,79.73
S011,D016,2025-12-18,85.56,
S011,D016,2025-12-19,83.89,77.51
S011,D016,2025-12-20,84.08,
S011,D016,2025-12-21,86.35,
S011,D016,2025-12-22,86.05,
S011,D016,2025-12-23,85.72,
S011,D016,2025-12-24,85.93,
S011,D016,2025-12-25,84.8,79.53
S011,D016,2025-12-26,86.19,
S011,D016,2025-12-27,84.71,
S011,D016,2025-12-28,85.94,
S011,D016,2025-12-29,84.97,
S012,D053,2025-10-01,116.69,
S012,D053,2025-10-02,116.01,
S012,D053,2025-10-03,116.09,
S012,D053,2025-10-04,116.85,
S012,D053,2025-10-05,117.69,
S012,D053,2025-10-06,117.87,106.63
S012,D053,2025-10-07,116.19,
S012,D053,2025-10-08,117.55,
S012,D053,2025-10-09,117.88,
S012,D053,2025-10-10,116.53,
S012,D053,2025-10-11,117.73,113.21
S012,D053,2025-10-12,117.58,
S012,D053,2025-10-13,116.21,
S012,D053,2025-10-14,118.12,
S012,D053,2025-10-15,116.38,
S012,D053,2025-10-16,116.75,
S012,D053,2025-10-17,117.64,
S012,D053,2025-10-18,117.96,
S012,D053,2025-10-19,117.39,
S012,D053,2025-10-20,116.84,108.6
S012,D053,2025-10-21,116.99,
S012,D053,2025-10-22,118.08,
S012,D053,2025-10-23,118.41,
S012,D053,2025-10-24,116.22,
S012,D053,2025-10-25,117.51,
S012,D053,2025-10-26,115.77,
S012,D053,2025-10-27,116.44,
S012,D053,2025-10-28,116.58,102.97
S012,D053,2025-10-29,116.42,
S012,D053,2025-10-30,117.93,
S012,D053,2025-10-31,117.71,
S012,D053,2025-11-01,117.87,
S012,D053,2025-11-02,117.0,103.37
S012,D053,2025-11-03,116.06,
S012,D053,2025-11-04,117.22,104.55
S012,D053,2025-11-05,118.17,
S012,D053,2025-11-06,116.02,
S012,D053,2025-11-07,117.66,
S012,D053,2025-11-08,116.9,
S012,D053,2025-11-09,116.51,
S012,D053,2025-11-10,117.85,
S012,D053,2025-11-11,117.56,
S012,D053,2025-11-12,115.53,109.83
S012,D053,2025-11-13,116.13,
S012,D053,2025-11-14,117.01,
S012,D053,2025-11-15,116.19,
S012,D053,2025-11-16,116.01,106.7
S012,D053,2025-11-17,115.86,
S012,D053,2025-11-18,118.48,
S012,D053,2025-11-19,117.31,
S012,D053,2025-11-20,118.46,
S012,D053,2025-11-21,117.96,
S012,D053,2025-11-22,115.87,104.66
S012,D053,2025-11-23,115.75,
S012,D053,2025-11-24,116.06,
S012,D053,2025-11-25,118.16,
S012,D053,2025-11-26,116.17,
S012,D053,2025-11-27,117.9,
S012,D053,2025-11-28,117.45,
S012,D053,2025-11-29,117.52,
S012,D053,2025-11-30,115.84,
S012,D053,2025-12-01,118.07,
S012,D053,2025-12-02,115.96,
S012,D053,2025-12-03,117.5,
S012,D053,2025-12-04,116.53,
S012,D053,2025-12-05,118.48,
S012,D053,2025-12-06,117.99,
S012,D053,2025-12-07,118.14,
S012,D053,2025-12-08,118.38,
S012,D053,2025-12-09,116.74,
S012,D053,2025-12-10,116.46,
S012,D053,2025-12-11,116.53,
S012,D053,2025-12-12,115.74,
S012,D053,2025-12-13,115.83,
S012,D053,2025-12-14,117.27,
S012,D053,2025-12-15,118.18,
S012,D053,2025-12-16,117.87,
S012,D053,2025-12-17,115.9,
S012,D053,2025-12-18,115.96,
S012,D053,2025-12-19,118.33,
S012,D053,2025-12-20,117.78,
S012,D053,2025-12-21,116.4,
S012,D053,2025-12-22,117.44,
S012,D053,2025-12-23,116.4,
S012,D053,2025-12-24,116.5,
S012,D053,2025-12-25,117.4,
S012,D053,2025-12-26,117.65,
S012,D053,2025-12-27,115.82,
S012,D053,2025-12-28,116.37,
S012,D053,2025-12-29,115.69,109.85
S012,D055,2025-10-01,84.56,
S012,D055,2025-10-02,86.5,
S012,D055,2025-10-03,85.1,
S012,D055,2025-10-04,85.74,
S012,D055,2025-10-05,85.91,
S012,D055,2025-10-06,85.86,
S012,D055,2025-10-07,84.18,
S012,D055,2025-10-08,83.51,
S012,D055,2025-10-09,85.96,
S012,D055,2025-10-10,83.61,
S012,D055,2025-10-11,84.01,
S012,D055,2025-10-12,84.58,
S012,D055,2025-10-13,84.81,
S012,D055,2025-10-14,84.33,
S012,D055,2025-10-15,85.6,
S012,D055,2025-10-16,85.67,
S012,D055,2025-10-17,85.64,
S012,D055,2025-10-18,85.95,
S012,D055,2025-10-19,83.67,
S012,D055,2025-10-20,85.94,79.84
S012,D055,2025-10-21,85.48,
S012,D055,2025-10-22,84.7,
S012,D055,2025-10-23,83.7,79.82
S012,D055,2025-10-24,85.93,
S012,D055,2025-10-25,84.75,80.77
S012,D055,2025-10-26,84.23,
S012,D055,2025-10-27,85.83,80.44
S012,D055,2025-10-28,86.26,
S012,D055,2025-10-29,85.34,80.32
S012,D055,2025-10-30,85.5,
S012,D055,2025-10-31,84.3,
S012,D055,2025-11-01,85.01,
S012,D055,2025-11-02,84.27,
S012,D055,2025-11-03,84.88,
S012,D055,2025-11-04,85.05,
S012,D055,2025-11-05,84.31,76.9
S012,D055,2025-11-06,84.72,
S012,D055,2025-11-07,85.67,
S012,D055,2025-11-08,85.58,78.67
S012,D055,2025-11-09,83.77,
S012,D055,2025-11-10,85.35,
S012,D055,2025-11-11,85.15,
S012,D055,2025-11-12,84.29,
S012,D055,2025-11-13,84.09,74.95
S012,D055,2025-11-14,86.49,
S012,D055,2025-11-15,84.46,80.16
S012,D055,2025-11-16,84.4,77.74
S012,D055,2025-11-17,84.77,
S012,D055,2025-11-18,85.46,
S012,D055,2025-11-19,85.18,75.13
S012,D055,2025-11-20,86.15,
S012,D055,2025-11-21,84.69,76.27
S012,D055,2025-11-22,84.96,
S012,D055,2025-11-23,85.48,
S012,D055,2025-11-24,85.87,
S012,D055,2025-11-25,84.26,
S012,D055,2025-11-26,86.3,81.15
S012,D055,2025-11-27,85.39,
S012,D055,2025-11-28,83.59,75.78
S012,D055,2025-11-29,83.74,
S012,D055,2025-11-30,86.12,
S012,D055,2025-12-01,84.68,
S012,D055,2025-12-02,84.76,
S012,D055,2025-12-03,85.99,
S012,D055,2025-12-04,84.69,
S012,D055,2025-12-05,86.43,
S012,D055,2025-12-06,84.53,
S012,D055,2025-12-07,83.74,
S012,D055,2025-12-08,86.29,77.8
S012,D055,2025-12-09,84.15,
S012,D055,2025-12-10,86.36,
S012,D055,2025-12-11,86.26,
S012,D055,2025-12-12,85.37,
S012,D055,2025-12-13,85.03,
S012,D055,2025-12-14,85.61,
S012,D055,2025-12-15,84.85,
S012,D055,2025-12-16,83.97,
S012,D055,2025-12-17,85.06,
S012,D055,2025-12-18,85.03,
S012,D055,2025-12-19,85.77,
S012,D055,2025-12-20,84.55,75.27
S012,D055,2025-12-21,84.29,
S012,D055,2025-12-22,85.89,
S012,D055,2025-12-23,86.11,
S012,D055,2025-12-24,85.89,
S012,D055,2025-12-25,85.64,
S012,D055,2025-12-26,83.71,
S012,D055,2025-12-27,85.59,
S012,D055,2025-12-28,85.38,
S012,D055,2025-12-29,83.54,
S012,D023,2025-10-01,114.01,
S012,D023,2025-10-02,112.98,101.2
S012,D023,2025-10-03,111.67,
S012,D023,2025-10-04,113.9,109.68
S012,D023,2025-10-05,114.02,
S012,D023,2025-10-06,114.43,
S012,D023,2025-10-07,112.17,
S012,D023,2025-10-08,112.83,101.32
S012,D023,2025-10-09,113.55,
S012,D023,2025-10-10,112.84,
S012,D023,2025-10-11,112.4,
S012,D023,2025-10-12,111.85,
S012,D023,2025-10-13,113.26,109.26
S012,D023,2025-10-14,114.42,
S012,D023,2025-10-15,113.68,
S012,D023,2025-10-16,111.85,105.37
S012,D023,2025-10-17,113.18,
S012,D023,2025-10-18,113.22,
S012,D023,2025-10-19,111.96,
S012,D023,2025-10-20,112.21,
S012,D023,2025-10-21,113.78,
S012,D023,2025-10-22,112.7,
S012,D023,2025-10-23,112.39,
S012,D023,2025-10-24,114.32,
S012,D023,2025-10-25,113.86,103.73
S012,D023,2025-10-26,113.48,
S012,D023,2025-10-27,113.28,
S012,D023,2025-10-28,113.96,
S012,D023,2025-10-29,112.54,
S012,D023,2025-10-30,113.35,
S012,D023,2025-10-31,112.68,
S012,D023,2025-11-01,112.03,103.24
S012,D023,2025-11-02,113.99,
S012,D023,2025-11-03,114.48,
S012,D023,2025-11-04,112.2,
S012,D023,2025-11-05,113.99,
S012,D023,2025-11-06,112.95,
S012,D023,2025-11-07,111.58,
S012,D023,2025-11-08,111.97,
S012,D023,2025-11-09,114.18,
S012,D023,2025-11-10,111.71,
S012,D023,2025-11-11,114.1,
S012,D023,2025-11-12,112.63,
S012,D023,2025-11-13,113.48,
S012,D023,2025-11-14,112.07,
S012,D023,2025-11-15,113.47,
S012,D023,2025-11-16,111.76,
S012,D023,2025-11-17,113.08,
S012,D023,2025-11-18,112.7,
S012,D023,2025-11-19,111.99,101.22
S012,D023,2025-11-20,112.99,
S012,D023,2025-11-21,113.7,
S012,D023,2025-11-22,111.85,
S012,D023,2025-11-23,113.5,
S012,D023,2025-11-24,112.47,
S012,D023,2025-11-25,113.89,
S012,D023,2025-11-26,113.5,
S012,D023,2025-11-27,114.3,
S012,D023,2025-11-28,113.99,
S012,D023,2025-11-29,114.25,
S012,D023,2025-11-30,112.1,
S012,D023,2025-12-01,113.35,
S012,D023,2025-12-02,112.99,
S012,D023,2025-12-03,114.49,
S012,D023,2025-12-04,111.89,
S012,D023,2025-12-05,112.59,
S012,D023,2025-12-06,113.39,
S012,D023,2025-12-07,112.44,
S012,D023,2025-12-08,112.9,
S012,D023,2025-12-09,112.69,
S012,D023,2025-12-10,113.6,
S012,D023,2025-12-11,112.45,
S012,D023,2025-12-12,113.88,
S012,D023,2025-12-13,113.95,
S012,D023,2025-12-14,111.83,98.74
S012,D023,2025-12-15,113.89,
S012,D023,2025-12-16,113.88,
S012,D023,2025-12-17,112.64,
S012,D023,2025-12-18,114.13,
S012,D023,2025-12-19,113.82,
S012,D023,2025-12-20,112.97,102.81
S012,D023,2025-12-21,114.47,
S012,D023,2025-12-22,113.82,
S012,D023,2025-12-23,112.11,
S012,D023,2025-12-24,113.05,
S012,D023,2025-12-25,112.45,
S012,D023,2025-12-26,112.58,
S012,D023,2025-12-27,111.69,
S012,D023,2025-12-28,113.44,
S012,D023,2025-12-29,111.62,104.18
S012,D049,2025-10-01,77.6,
S012,D049,2025-10-02,78.42,
S012,D049,2025-10-03,76.94,
S012,D049,2025-10-04,77.35,
S012,D049,2025-10-05,78.3,
S012,D049,2025-10-06,75.97,72.47
S012,D049,2025-10-07,78.07,
S012,D049,2025-10-08,76.87,
S012,D049,2025-10-09,75.92,
S012,D049,2025-10-10,76.76,
S012,D049,2025-10-11,77.78,
S012,D049,2025-10-12,77.65,
S012,D049,2025-10-13,76.43,
S012,D049,2025-10-14,77.97,
S012,D049,2025-10-15,77.72,
S012,D049,2025-10-16,77.67,
S012,D049,2025-10-17,76.5,
S012,D049,2025-10-18,76.79,
S012,D049,2025-10-19,76.08,
S012,D049,2025-10-20,76.27,
S012,D049,2025-10-21,75.97,
S012,D049,2025-10-22,77.18,
S012,D049,2025-10-23,78.42,70.06
S012,D049,2025-10-24,75.74,
S012,D049,2025-10-25,77.91,74.03
S012,D049,2025-10-26,76.8,
S012,D049,2025-10-27,76.65,
S012,D049,2025-10-28,77.17,
S012,D049,2025-10-29,77.4,
S012,D049,2025-10-30,77.91,
S012,D049,2025-10-31,76.43,
S012,D049,2025-11-01,78.12,
S012,D049,2025-11-02,76.02,
S012,D049,2025-11-03,76.79,68.59
S012,D049,2025-11-04,75.7,
S012,D049,2025-11-05,76.27,69.63
S012,D049,2025-11-06,78.1,
S012,D049,2025-11-07,76.96,
S012,D049,2025-11-08,75.73,
S012,D049,2025-11-09,76.03,69.39
S012,D049,2025-11-10,75.68,71.63
S012,D049,2025-11-11,76.71,71.95
S012,D049,2025-11-12,77.62,
S012,D049,2025-11-13,75.96,
S012,D049,2025-11-14,77.63,
S012,D049,2025-11-15,76.29,
S012,D049,2025-11-16,76.09,
S012,D049,2025-11-17,77.61,
S012,D049,2025-11-18,76.26,
S012,D049,2025-11-19,76.92,
S012,D049,2025-11-20,78.38,
S012,D049,2025-11-21,77.38,
S012,D049,2025-11-22,76.46,
S012,D049,2025-11-23,78.19,69.91
S012,D049,2025-11-24,76.73,
S012,D049,2025-11-25,76.86,
S012,D049,2025-11-26,76.76,
S012,D049,2025-11-27,77.68,
S012,D049,2025-11-28,76.46,
S012,D049,2025-11-29,77.6,
S012,D049,2025-11-30,77.23,72.52
S012,D049,2025-12-01,77.34,
S012,D049,2025-12-02,76.34,68.48
S012,D049,2025-12-03,76.15,68.69
S012,D049,2025-12-04,75.71,
S012,D049,2025-12-05,78.49,
S012,D049,2025-12-06,76.53,
S012,D049,2025-12-07,76.91,71.47
S012,D049,2025-12-08,76.41,
S012,D049,2025-12-09,76.02,
S012,D049,2025-12-10,76.08,
S012,D049,2025-12-11,77.56,
S012,D049,2025-12-12,76.75,72.29
S012,D049,2025-12-13,77.12,
S012,D049,2025-12-14,77.11,
S012,D049,2025-12-15,76.22,
S012,D049,2025-12-16,76.8,
S012,D049,2025-12-17,77.69,
S012,D049,2025-12-18,77.77,
S012,D049,2025-12-19,77.03,
S012,D049,2025-12-20,77.36,
S012,D049,2025-12-21,76.18,73.38
S012,D049,2025-12-22,75.74,
S012,D049,2025-12-23,76.07,
S012,D049,2025-12-24,76.08,
S012,D049,2025-12-25,76.17,
S012,D049,2025-12-26,76.15,
S012,D049,2025-12-27,77.43,
S012,D049,2025-12-28,77.59,
S012,D049,2025-12-29,76.09,
S012,D036,2025-10-01,117.08,
S012,D036,2025-10-02,117.04,
S012,D036,2025-10-03,115.64,
S012,D036,2025-10-04,116.75,
S012,D036,2025-10-05,116.83,
S012,D036,2025-10-06,117.25,
S012,D036,2025-10-07,115.73,
S012,D036,2025-10-08,117.77,
S012,D036,2025-10-09,117.47,
S012,D036,2025-10-10,116.89,109.52
S012,D036,2025-10-11,117.1,105.23
S012,D036,2025-10-12,115.68,
S012,D036,2025-10-13,115.55,
S012,D036,2025-10-14,118.34,
S012,D036,2025-10-15,116.18,
S012,D036,2025-10-16,118.17,
S012,D036,2025-10-17,116.4,
S012,D036,2025-10-18,117.22,
S012,D036,2025-10-19,118.41,
S012,D036,2025-10-20,117.01,109.49
S012,D036,2025-10-21,117.43,
S012,D036,2025-10-22,116.77,
S012,D036,2025-10-23,117.1,
S012,D036,2025-10-24,118.01,
S012,D036,2025-10-25,117.21,
S012,D036,2025-10-26,117.03,110.49
S012,D036,2025-10-27,117.69,
S012,D036,2025-10-28,118.2,
S012,D036,2025-10-29,117.94,
S012,D036,2025-10-30,116.96,
S012,D036,2025-10-31,118.31,
S012,D036,2025-11-01,115.95,106.96
S012,D036,2025-11-02,117.71,
S012,D036,2025-11-03,117.9,
S012,D036,2025-11-04,116.11,109.55
S012,D036,2025-11-05,116.46,
S012,D036,2025-11-06,118.11,
S012,D036,2025-11-07,117.24,
S012,D036,2025-11-08,118.11,
S012,D036,2025-11-09,118.42,
S012,D036,2025-11-10,115.62,
S012,D036,2025-11-11,117.83,
S012,D036,2025-11-12,115.82,
S012,D036,2025-11-13,117.26,
S012,D036,2025-11-14,117.65,
S012,D036,2025-11-15,118.08,
S012,D036,2025-11-16,118.19,
S012,D036,2025-11-17,115.89,
S012,D036,2025-11-18,116.86,
S012,D036,2025-11-19,116.06,
S012,D036,2025-11-20,116.41,112.86
S012,D036,2025-11-21,116.41,111.46
S012,D036,2025-11-22,116.8,
S012,D036,2025-11-23,118.45,
S012,D036,2025-11-24,115.7,
S012,D036,2025-11-25,117.63,
S012,D036,2025-11-26,117.14,
S012,D036,2025-11-27,115.65,
S012,D036,2025-11-28,118.23,
S012,D036,2025-11-29,116.17,
S012,D036,2025-11-30,116.65,
S012,D036,2025-12-01,118.14,
S012,D036,2025-12-02,116.65,104.65
S012,D036,2025-12-03,116.2,
S012,D036,2025-12-04,116.62,
S012,D036,2025-12-05,116.39,
S012,D036,2025-12-06,115.87,
S012,D036,2025-12-07,117.85,
S012,D036,2025-12-08,116.71,
S012,D036,2025-12-09,116.88,
S012,D036,2025-12-10,116.68,
S012,D036,2025-12-11,116.16,
S012,D036,2025-12-12,117.09,109.23
S012,D036,2025-12-13,117.22,113.69
S012,D036,2025-12-14,115.78,
S012,D036,2025-12-15,116.97,
S012,D036,2025-12-16,115.84,
S012,D036,2025-12-17,117.76,
S012,D036,2025-12-18,116.76,111.05
S012,D036,2025-12-19,118.11,
S012,D036,2025-12-20,118.02,
S012,D036,2025-12-21,117.08,
S012,D036,2025-12-22,115.82,109.5
S012,D036,2025-12-23,118.41,
S012,D036,2025-12-24,115.66,106.65
S012,D036,2025-12-25,117.47,103.72
S012,D036,2025-12-26,117.69,108.21
S012,D036,2025-12-27,117.7,108.27
S012,D036,2025-12-28,115.83,
S012,D036,2025-12-29,118.24,
S012,D024,2025-10-01,111.57,101.13
S012,D024,2025-10-02,114.19,
S012,D024,2025-10-03,113.35,109.22
S012,D024,2025-10-04,113.92,
S012,D024,2025-10-05,112.71,
S012,D024,2025-10-06,113.26,
S012,D024,2025-10-07,112.13,
S012,D024,2025-10-08,113.53,
S012,D024,2025-10-09,112.96,104.04
S012,D024,2025-10-10,113.9,
S012,D024,2025-10-11,114.26,
S012,D024,2025-10-12,113.83,
S012,D024,2025-10-13,112.02,
S012,D024,2025-10-14,113.48,
S012,D024,2025-10-15,113.35,
S012,D024,2025-10-16,111.9,
S012,D024,2025-10-17,113.29,
S012,D024,2025-10-18,113.99,
S012,D024,2025-10-19,112.84,102.87
S012,D024,2025-10-20,114.44,
S012,D024,2025-10-21,113.07,
S012,D024,2025-10-22,111.57,
S012,D024,2025-10-23,113.6,107.18
S012,D024,2025-10-24,111.75,
S012,D024,2025-10-25,112.4,
S012,D024,2025-10-26,113.38,
S012,D024,2025-10-27,111.69,
S012,D024,2025-10-28,112.3,
S012,D024,2025-10-29,113.33,109.9
S012,D024,2025-10-30,112.84,
S012,D024,2025-10-31,112.81,
S012,D024,2025-11-01,111.51,
S012,D024,2025-11-02,113.11,
S012,D024,2025-11-03,112.44,
S012,D024,2025-11-04,112.16,
S012,D024,2025-11-05,113.56,
S012,D024,2025-11-06,112.34,
S012,D024,2025-11-07,113.34,
S012,D024,2025-11-08,112.72,
S012,D024,2025-11-09,113.43,103.28
S012,D024,2025-11-10,112.23,
S012,D024,2025-11-11,112.33,
S012,D024,2025-11-12,113.11,
S012,D024,2025-11-13,113.93,
S012,D024,2025-11-14,112.34,
S012,D024,2025-11-15,113.68,
S012,D024,2025-11-16,113.35,
S012,D024,2025-11-17,111.9,
S012,D024,2025-11-18,113.55,104.62
S012,D024,2025-11-19,113.18,
S012,D024,2025-11-20,113.7,
S012,D024,2025-11-21,112.2,
S012,D024,2025-11-22,114.35,
S012,D024,2025-11-23,112.83,
S012,D024,2025-11-24,112.72,
S012,D024,2025-11-25,112.1,
S012,D024,2025-11-26,113.3,
S012,D024,2025-11-27,113.65,102.37
S012,D024,2025-11-28,112.28,99.15
S012,D024,2025-11-29,112.56,
S012,D024,2025-11-30,111.9,106.79
S012,D024,2025-12-01,111.78,
S012,D024,2025-12-02,111.66,102.71
S012,D024,2025-12-03,112.65,
S012,D024,2025-12-04,113.61,
S012,D024,2025-12-05,112.08,
S012,D024,2025-12-06,112.0,
S012,D024,2025-12-07,113.26,
S012,D024,2025-12-08,112.44,
S012,D024,2025-12-09,113.27,
S012,D024,2025-12-10,112.45,
S012,D024,2025-12-11,112.12,104.04
S012,D024,2025-12-12,114.43,
S012,D024,2025-12-13,113.9,
S012,D024,2025-12-14,114.05,
S012,D024,2025-12-15,113.56,
S012,D024,2025-12-16,113.05,
S012,D024,2025-12-17,113.17,
S012,D024,2025-12-18,114.15,
S012,D024,2025-12-19,113.17,
S012,D024,2025-12-20,112.55,
S012,D024,2025-12-21,112.09,
S012,D024,2025-12-22,113.5,
S012,D024,2025-12-23,112.45,
S012,D024,2025-12-24,112.57,
S012,D024,2025-12-25,114.38,
S012,D024,2025-12-26,114.3,
S012,D024,2025-12-27,112.24,
S012,D024,2025-12-28,114.08,
S012,D024,2025-12-29,113.63,104.08
S012,D057,2025-10-01,106.02,
S012,D057,2025-10-02,104.47,92.15
S012,D057,2025-10-03,103.88,
S012,D057,2025-10-04,104.87,
S012,D057,2025-10-05,105.83,
S012,D057,2025-10-06,104.59,
S012,D057,2025-10-07,104.89,
S012,D057,2025-10-08,106.2,102.98
S012,D057,2025-10-09,105.34,
S012,D057,2025-10-10,104.04,
S012,D057,2025-10-11,106.12,
S012,D057,2025-10-12,106.12,
S012,D057,2025-10-13,105.35,
S012,D057,2025-10-14,104.46,
S012,D057,2025-10-15,105.65,
S012,D057,2025-10-16,104.19,
S012,D057,2025-10-17,106.43,
S012,D057,2025-10-18,106.05,
S012,D057,2025-10-19,104.28,
S012,D057,2025-10-20,106.32,
S012,D057,2025-10-21,103.59,
S012,D057,2025-10-22,105.84,
S012,D057,2025-10-23,103.59,98.63
S012,D057,2025-10-24,104.96,
S012,D057,2025-10-25,104.74,
S012,D057,2025-10-26,103.61,
S012,D057,2025-10-27,106.08,
S012,D057,2025-10-28,104.43,
S012,D057,2025-10-29,105.83,
S012,D057,2025-10-30,104.81,
S012,D057,2025-10-31,105.74,
S012,D057,2025-11-01,104.99,100.05
S012,D057,2025-11-02,106.03,
S012,D057,2025-11-03,104.43,
S012,D057,2025-11-04,104.02,
S012,D057,2025-11-05,105.78,
S012,D057,2025-11-06,103.83,98.0
S012,D057,2025-11-07,104.11,
S012,D057,2025-11-08,106.37,
S012,D057,2025-11-09,105.93,96.37
S012,D057,2025-11-10,106.19,
S012,D057,2025-11-11,105.67,
S012,D057,2025-11-12,104.31,
S012,D057,2025-11-13,103.65,
S012,D057,2025-11-14,105.05,94.64
S012,D057,2025-11-15,103.96,
S012,D057,2025-11-16,106.08,
S012,D057,2025-11-17,104.0,
S012,D057,2025-11-18,106.04,100.39
S012,D057,2025-11-19,103.76,
S012,D057,2025-11-20,104.3,
S012,D057,2025-11-21,105.06,96.26
S012,D057,2025-11-22,105.04,
S012,D057,2025-11-23,104.94,97.59
S012,D057,2025-11-24,104.16,
S012,D057,2025-11-25,106.0,98.89
S012,D057,2025-11-26,105.59,
S012,D057,2025-11-27,105.38,
S012,D057,2025-11-28,104.95,
S012,D057,2025-11-29,105.21,
S012,D057,2025-11-30,104.86,
S012,D057,2025-12-01,104.96,
S012,D057,2025-12-02,104.29,
S012,D057,2025-12-03,104.9,
S012,D057,2025-12-04,103.69,
S012,D057,2025-12-05,103.53,
S012,D057,2025-12-06,104.61,
S012,D057,2025-12-07,106.46,
S012,D057,2025-12-08,106.43,
S012,D057,2025-12-09,103.72,
S012,D057,2025-12-10,104.39,99.82
S012,D057,2025-12-11,106.19,
S012,D057,2025-12-12,106.17,
S012,D057,2025-12-13,104.82,101.28
S012,D057,2025-12-14,105.58,
S012,D057,2025-12-15,103.89,
S012,D057,2025-12-16,105.91,
S012,D057,2025-12-17,106.5,
S012,D057,2025-12-18,106.33,
S012,D057,2025-12-19,105.71,
S012,D057,2025-12-20,105.99,
S012,D057,2025-12-21,106.1,
S012,D057,2025-12-22,103.63,
S012,D057,2025-12-23,105.0,
S012,D057,2025-12-24,104.73,93.86
S012,D057,2025-12-25,105.77,
S012,D057,2025-12-26,105.38,
S012,D057,2025-12-27,104.16,
S012,D057,2025-12-28,104.65,
S012,D057,2025-12-29,106.32,
S012,D015,2025-10-01,83.64,
S012,D015,2025-10-02,84.75,
S012,D015,2025-10-03,84.83,
S012,D015,2025-10-04,84.41,
S012,D015,2025-10-05,84.76,
S012,D015,2025-10-06,86.27,
S012,D015,2025-10-07,83.75,79.08
S012,D015,2025-10-08,85.19,
S012,D015,2025-10-09,83.75,76.69
S012,D015,2025-10-10,84.84,
S012,D015,2025-10-11,85.01,
S012,D015,2025-10-12,85.41,
S012,D015,2025-10-13,85.17,
S012,D015,2025-10-14,85.31,80.55
S012,D015,2025-10-15,84.86,
S012,D015,2025-10-16,86.09,
S012,D015,2025-10-17,83.8,
S012,D015,2025-10-18,84.59,
S012,D015,2025-10-19,84.39,
S012,D015,2025-10-20,85.06,
S012,D015,2025-10-21,85.66,
S012,D015,2025-10-22,85.79,
S012,D015,2025-10-23,83.67,
S012,D015,2025-10-24,83.63,
S012,D015,2025-10-25,85.79,
S012,D015,2025-10-26,86.15,
S012,D015,2025-10-27,83.75,75.54
S012,D015,2025-10-28,84.62,
S012,D015,2025-10-29,85.44,76.64
S012,D015,2025-10-30,84.02,
S012,D015,2025-10-31,84.41,77.56
S012,D015,2025-11-01,84.24,
S012,D015,2025-11-02,85.97,
S012,D015,2025-11-03,84.02,
S012,D015,2025-11-04,83.6,
S012,D015,2025-11-05,85.59,
S012,D015,2025-11-06,85.18,
S012,D015,2025-11-07,84.71,
S012,D015,2025-11-08,85.97,
S012,D015,2025-11-09,84.35,
S012,D015,2025-11-10,83.78,
S012,D015,2025-11-11,83.82,
S012,D015,2025-11-12,84.18,
S012,D015,2025-11-13,84.48,
S012,D015,2025-11-14,83.8,75.4
