basket_id,customer_id,store_id,date,sku_id,qty,price,promo_flag
B006633,CU4679,S009,2025-12-05,D014,1,66.43,0
B006633,CU4679,S009,2025-12-05,W005,1,9.9,0
B006634,CU5157,S009,2025-12-05,D011,2,111.15,0
B006634,CU5157,S009,2025-12-05,W006,1,18.9,1
B006635,CU1848,S009,2025-12-05,D011,1,101.48,1
B006636,CU1710,S009,2025-12-05,D030,1,108.15,0
B006636,CU1710,S009,2025-12-05,C005,1,42.0,0
B006637,CU4647,S009,2025-12-05,D045,1,91.33,1
B006638,CU2857,S009,2025-12-05,D033,1,97.94,0
B006638,CU2857,S009,2025-12-05,W003,2,12.9,0
B006638,CU2857,S009,2025-12-05,C005,1,28.0,0
B006639,CU1423,S009,2025-12-05,D019,1,72.56,0
B006640,CU6513,S009,2025-12-05,D011,1,109.76,0
B006640,CU6513,S009,2025-12-05,W004,2,18.9,0
B006641,CU3676,S009,2025-12-06,D034,1,96.72,0
B006642,CU5082,S009,2025-12-06,D038,1,71.77,0
B006643,CU1482,S009,2025-12-06,D034,2,87.47,1
B006643,CU1482,S009,2025-12-06,W006,1,15.9,0
B006644,CU2212,S009,2025-12-06,D033,1,97.9,0
B006645,CU7632,S009,2025-12-06,D033,1,95.34,0
B006645,CU7632,S009,2025-12-06,W003,1,12.9,1
B006646,CU4593,S009,2025-12-06,D038,1,73.46,0
B006646,CU4593,S009,2025-12-06,W006,2,9.9,0
B006647,CU7442,S009,2025-12-06,D014,1,66.07,0
B006647,CU7442,S009,2025-12-06,W004,2,18.9,0
B006648,CU8835,S009,2025-12-06,D038,1,72.92,0
B006649,CU5805,S009,2025-12-07,D012,1,98.25,1
B006650,CU9752,S009,2025-12-07,D011,1,110.89,0
B006650,CU9752,S009,2025-12-07,W007,1,9.9,1
B006650,CU9752,S009,2025-12-07,C002,1,42.0,0
B006651,CU8319,S009,2025-12-07,D012,1,109.33,0
B006651,CU8319,S009,2025-12-07,C002,1,22.0,0
B006652,CU3552,S009,2025-12-07,D019,2,72.88,0
B006652,CU3552,S009,2025-12-07,W008,1,12.9,0
B006653,CU6005,S009,2025-12-07,D011,1,104.01,1
B006653,CU6005,S009,2025-12-07,W003,2,9.9,0
B006654,CU6757,S009,2025-12-07,D014,1,65.8,0
B006655,CU6682,S009,2025-12-07,D045,1,99.24,0
B006656,CU1627,S009,2025-12-07,D011,2,108.54,0
B006656,CU1627,S009,2025-12-07,W003,1,15.9,0
B006657,CU2969,S009,2025-12-08,D045,1,102.74,0
B006657,CU2969,S009,2025-12-08,W002,1,12.9,0
B006658,CU9358,S009,2025-12-08,D045,1,103.54,0
B006658,CU9358,S009,2025-12-08,C001,1,35.0,0
B006659,CU6314,S009,2025-12-08,D020,2,72.44,0
B006660,CU4694,S009,2025-12-08,D034,1,87.61,1
B006660,CU4694,S009,2025-12-08,W007,1,18.9,0
B006661,CU4060,S009,2025-12-08,D019,1,74.69,0
B006661,CU4060,S009,2025-12-08,W001,1,12.9,1
B006662,CU6882,S009,2025-12-08,D038,1,74.56,0
B006662,CU6882,S009,2025-12-08,W007,1,9.9,0
B006663,CU6040,S009,2025-12-08,D011,2,109.86,0
B006663,CU6040,S009,2025-12-08,C002,1,28.0,0
B006664,CU1152,S009,2025-12-08,D033,1,96.55,0
B006664,CU1152,S009,2025-12-08,W007,1,15.9,0
B006665,CU5541,S009,2025-12-09,D011,1,111.66,0
B006665,CU5541,S009,2025-12-09,W003,1,12.9,0
B006666,CU2863,S009,2025-12-09,D011,1,108.45,0
B006666,CU2863,S009,2025-12-09,W006,2,15.9,0
B006667,CU4078,S009,2025-12-09,D011,1,111.72,0
B006667,CU4078,S009,2025-12-09,W006,2,15.9,0
B006668,CU5215,S009,2025-12-09,D045,1,102.18,0
B006668,CU5215,S009,2025-12-09,W004,1,15.9,0
B006669,CU6910,S009,2025-12-09,D012,1,108.23,0
B006669,CU6910,S009,2025-12-09,W002,1,15.9,0
B006670,CU2483,S009,2025-12-09,D030,2,111.24,0
B006670,CU2483,S009,2025-12-09,W004,1,12.9,0
B006670,CU2483,S009,2025-12-09,C003,1,28.0,0
B006671,CU7987,S009,2025-12-09,D012,1,102.34,1
B006671,CU7987,S009,2025-12-09,W001,1,12.9,1
B006671,CU7987,S009,2025-12-09,C003,1,35.0,0
B006672,CU5598,S009,2025-12-09,D019,2,71.89,0
B006673,CU5381,S009,2025-12-10,D019,1,73.66,0
B006674,CU4042,S009,2025-12-10,D038,1,72.19,0
B006674,CU4042,S009,2025-12-10,W003,1,18.9,1
B006675,CU4823,S009,2025-12-10,D030,1,108.34,0
B006675,CU4823,S009,2025-12-10,W002,1,18.9,1
B006676,CU6647,S009,2025-12-10,D012,1,111.28,0
B006676,CU6647,S009,2025-12-10,W006,1,9.9,0
B006677,CU9460,S009,2025-12-10,D012,1,109.75,0
B006677,CU9460,S009,2025-12-10,W001,1,15.9,0
B006678,CU7062,S009,2025-12-10,D034,1,95.7,0
B006679,CU4360,S009,2025-12-10,D014,1,65.03,0
B006680,CU9209,S009,2025-12-10,D019,1,69.98,1
B006681,CU4089,S009,2025-12-11,D011,1,106.93,0
B006681,CU4089,S009,2025-12-11,W004,2,18.9,0
B006682,CU1200,S009,2025-12-11,D033,2,95.12,0
B006682,CU1200,S009,2025-12-11,W006,1,12.9,1
B006683,CU1572,S009,2025-12-11,D038,2,74.51,0
B006683,CU1572,S009,2025-12-11,W004,2,15.9,0
B006684,CU9105,S009,2025-12-11,D014,2,65.0,0
B006684,CU9105,S009,2025-12-11,W008,2,12.9,0
B006685,CU4721,S009,2025-12-11,D038,1,74.0,0
B006685,CU4721,S009,2025-12-11,W002,1,18.9,0
B006686,CU6688,S009,2025-12-11,D014,1,61.79,1
B006686,CU6688,S009,2025-12-11,W002,2,12.9,0
B006687,CU8325,S009,2025-12-11,D019,1,74.81,0
B006688,CU2055,S009,2025-12-11,D045,1,102.57,0
B006689,CU1881,S009,2025-12-12,D038,2,72.91,0
B006689,CU1881,S009,2025-12-12,W008,1,12.9,0
B006689,CU1881,S009,2025-12-12,C004,1,42.0,0
B006690,CU9373,S009,2025-12-12,D034,1,93.67,1
B006691,CU8689,S009,2025-12-12,D045,1,100.77,0
B006691,CU8689,S009,2025-12-12,W001,2,12.9,0
B006692,CU9261,S009,2025-12-12,D038,1,75.16,0
B006692,CU9261,S009,2025-12-12,W007,2,9.9,0
B006693,CU8356,S009,2025-12-12,D034,1,88.43,1
B006694,CU4677,S009,2025-12-12,D011,1,110.51,0
B006695,CU8914,S009,2025-12-12,D019,1,66.77,1
B006695,CU8914,S009,2025-12-12,W001,1,15.9,0
B006696,CU4673,S009,2025-12-12,D030,1,111.21,0
B006697,CU2395,S009,2025-12-13,D034,1,99.14,0
B006697,CU2395,S009,2025-12-13,W006,2,15.9,0
B006698,CU4284,S009,2025-12-13,D033,2,98.16,0
B006698,CU4284,S009,2025-12-13,C005,1,42.0,0
B006699,CU7037,S009,2025-12-13,D011,1,109.22,0
B006699,CU7037,S009,2025-12-13,W002,1,18.9,0
B006700,CU2979,S009,2025-12-13,D019,2,74.66,0
B006700,CU2979,S009,2025-12-13,W004,1,12.9,0
B006701,CU2795,S009,2025-12-13,D038,1,73.65,0
B006701,CU2795,S009,2025-12-13,W008,1,15.9,0
B006702,CU2144,S009,2025-12-13,D011,1,110.64,0
B006702,CU2144,S009,2025-12-13,W006,1,15.9,0
B006703,CU5819,S009,2025-12-13,D020,1,73.59,0
B006704,CU5628,S009,2025-12-13,D034,1,96.45,0
B006704,CU5628,S009,2025-12-13,W006,1,15.9,0
B006705,CU8588,S009,2025-12-14,D033,1,98.44,0
B006705,CU8588,S009,2025-12-14,W002,1,12.9,0
B006705,CU8588,S009,2025-12-14,C002,1,28.0,0
B006706,CU3763,S009,2025-12-14,D012,1,109.81,0
B006706,CU3763,S009,2025-12-14,W005,1,12.9,0
B006707,CU3777,S009,2025-12-14,D011,1,107.74,0
B006708,CU6202,S009,2025-12-14,D033,1,99.85,0
B006708,CU6202,S009,2025-12-14,W003,1,9.9,0
B006709,CU8706,S009,2025-12-14,D030,1,109.56,0
B006709,CU8706,S009,2025-12-14,W002,2,15.9,1
B006709,CU8706,S009,2025-12-14,C004,1,35.0,0
B006710,CU4671,S009,2025-12-14,D014,1,64.23,0
B006710,CU4671,S009,2025-12-14,W003,1,18.9,0
B006711,CU7660,S009,2025-12-14,D020,1,73.45,0
B006711,CU7660,S009,2025-12-14,W007,1,18.9,0
B006712,CU6202,S009,2025-12-14,D012,1,108.86,0
B006713,CU3988,S009,2025-12-15,D014,1,66.36,0
B006713,CU3988,S009,2025-12-15,W007,1,15.9,0
B006713,CU3988,S009,2025-12-15,C002,1,35.0,0
B006714,CU5493,S009,2025-12-15,D038,2,73.82,0
B006715,CU8990,S009,2025-12-15,D014,1,66.01,0
B006715,CU8990,S009,2025-12-15,W008,1,15.9,0
B006716,CU4895,S009,2025-12-15,D014,1,63.86,0
B006716,CU4895,S009,2025-12-15,C005,1,35.0,0
B006717,CU6271,S009,2025-12-15,D045,1,99.39,0
B006717,CU6271,S009,2025-12-15,W005,1,18.9,0
B006718,CU6794,S009,2025-12-15,D030,1,111.07,0
B006718,CU6794,S009,2025-12-15,W006,1,15.9,0
B006719,CU4364,S009,2025-12-15,D030,1,100.29,1
B006719,CU4364,S009,2025-12-15,W006,1,18.9,0
B006720,CU7222,S009,2025-12-15,D011,1,99.33,1
B006720,CU7222,S009,2025-12-15,W001,1,12.9,0
B006721,CU3065,S009,2025-12-16,D020,2,72.61,0
B006721,CU3065,S009,2025-12-16,C001,1,22.0,0
B006722,CU3024,S009,2025-12-16,D038,2,72.78,0
B006722,CU3024,S009,2025-12-16,W004,1,15.9,0
B006723,CU1932,S009,2025-12-16,D012,1,108.11,0
B006724,CU1077,S009,2025-12-16,D034,1,96.81,0
B006725,CU6304,S009,2025-12-16,D019,1,72.15,0
B006725,CU6304,S009,2025-12-16,W007,2,9.9,0
B006726,CU5117,S009,2025-12-16,D033,1,89.07,1
B006726,CU5117,S009,2025-12-16,W006,1,18.9,0
B006727,CU3574,S009,2025-12-16,D014,1,64.35,0
B006727,CU3574,S009,2025-12-16,W007,2,12.9,0
B006728,CU4865,S009,2025-12-16,D020,1,72.99,0
B006728,CU4865,S009,2025-12-16,W007,2,18.9,0
B006729,CU6584,S009,2025-12-17,D034,1,89.17,1
B006730,CU1831,S009,2025-12-17,D033,2,90.62,1
B006730,CU1831,S009,2025-12-17,C005,1,28.0,0
B006731,CU4048,S009,2025-12-17,D030,1,107.11,0
B006732,CU4494,S009,2025-12-17,D011,1,109.59,0
B006733,CU6148,S009,2025-12-17,D019,2,73.0,0
B006733,CU6148,S009,2025-12-17,W007,1,18.9,0
B006733,CU6148,S009,2025-12-17,C005,1,22.0,0
B006734,CU6624,S009,2025-12-17,D012,1,105.03,1
B006734,CU6624,S009,2025-12-17,W001,1,18.9,0
B006735,CU7663,S009,2025-12-17,D014,1,63.89,0
B006735,CU7663,S009,2025-12-17,W001,1,15.9,0
B006736,CU7197,S009,2025-12-17,D038,1,73.25,0
B006736,CU7197,S009,2025-12-17,W005,1,9.9,0
B006737,CU7838,S009,2025-12-18,D034,1,99.04,0
B006738,CU9510,S009,2025-12-18,D034,2,95.35,0
B006738,CU9510,S009,2025-12-18,W003,2,9.9,0
B006738,CU9510,S009,2025-12-18,C003,1,35.0,0
B006739,CU3807,S009,2025-12-18,D011,2,112.18,0
B006739,CU3807,S009,2025-12-18,W002,1,18.9,0
B006740,CU8935,S009,2025-12-18,D020,2,74.5,0
B006741,CU1921,S009,2025-12-18,D033,1,98.96,0
B006741,CU1921,S009,2025-12-18,W004,1,9.9,0
B006741,CU1921,S009,2025-12-18,C004,1,22.0,0
B006742,CU3417,S009,2025-12-18,D014,2,66.73,0
B006742,CU3417,S009,2025-12-18,W005,1,9.9,0
B006743,CU1906,S009,2025-12-18,D020,1,72.88,0
B006743,CU1906,S009,2025-12-18,W006,1,12.9,0
B006743,CU1906,S009,2025-12-18,C001,1,22.0,0
B006744,CU8961,S009,2025-12-18,D030,2,110.17,0
B006744,CU8961,S009,2025-12-18,C002,1,22.0,0
B006745,CU8909,S009,2025-12-19,D012,1,107.42,0
B006746,CU6688,S009,2025-12-19,D045,2,103.65,0
B006746,CU6688,S009,2025-12-19,W006,1,9.9,0
B006747,CU9158,S009,2025-12-19,D034,1,98.85,0
B006747,CU9158,S009,2025-12-19,W003,1,9.9,0
B006747,CU9158,S009,2025-12-19,C005,1,22.0,0
B006748,CU2248,S009,2025-12-19,D038,2,73.7,0
B006748,CU2248,S009,2025-12-19,W005,2,18.9,0
B006749,CU8278,S009,2025-12-19,D034,1,99.47,0
B006750,CU1281,S009,2025-12-19,D038,1,72.06,0
B006750,CU1281,S009,2025-12-19,W004,1,12.9,0
B006751,CU6550,S009,2025-12-19,D012,1,110.03,0
B006751,CU6550,S009,2025-12-19,W003,2,15.9,0
B006751,CU6550,S009,2025-12-19,C001,1,22.0,0
B006752,CU3573,S009,2025-12-19,D045,2,103.92,0
B006753,CU7508,S009,2025-12-20,D019,2,67.3,1
B006754,CU8369,S009,2025-12-20,D030,1,101.85,1
B006755,CU7694,S009,2025-12-20,D011,1,108.68,0
B006755,CU7694,S009,2025-12-20,W008,1,9.9,0
B006755,CU7694,S009,2025-12-20,C001,1,42.0,0
B006756,CU5229,S009,2025-12-20,D045,1,95.3,1
B006756,CU5229,S009,2025-12-20,C005,1,22.0,0
B006757,CU3918,S009,2025-12-20,D012,1,110.66,0
B006757,CU3918,S009,2025-12-20,C002,1,42.0,0
B006758,CU5984,S009,2025-12-20,D034,1,95.06,0
B006758,CU5984,S009,2025-12-20,C005,1,22.0,0
B006759,CU8601,S009,2025-12-20,D012,1,111.75,0
B006759,CU8601,S009,2025-12-20,W001,1,15.9,1
B006760,CU9302,S009,2025-12-20,D019,1,70.6,1
B006760,CU9302,S009,2025-12-20,W002,1,15.9,0
B006761,CU1428,S009,2025-12-21,D030,1,110.59,0
B006761,CU1428,S009,2025-12-21,C006,1,22.0,0
B006762,CU7804,S009,2025-12-21,D012,2,111.95,0
B006763,CU7607,S009,2025-12-21,D020,2,71.63,0
B006764,CU5378,S009,2025-12-21,D033,2,91.89,1
B006764,CU5378,S009,2025-12-21,C003,1,28.0,1
B006765,CU3393,S009,2025-12-21,D030,2,110.69,0
B006765,CU3393,S009,2025-12-21,W001,1,15.9,0
B006766,CU5861,S009,2025-12-21,D045,1,92.82,1
B006767,CU9302,S009,2025-12-21,D020,1,67.66,1
B006767,CU9302,S009,2025-12-21,W002,2,9.9,0
B006768,CU6034,S009,2025-12-21,D034,1,98.47,0
B006768,CU6034,S009,2025-12-21,W007,1,15.9,0
B006768,CU6034,S009,2025-12-21,C005,1,22.0,0
B006769,CU7571,S009,2025-12-22,D014,1,63.91,0
B006769,CU7571,S009,2025-12-22,W003,2,12.9,0
B006770,CU3871,S009,2025-12-22,D012,2,111.05,0
B006770,CU3871,S009,2025-12-22,C001,1,28.0,0
B006771,CU9576,S009,2025-12-22,D020,1,73.45,0
B006771,CU9576,S009,2025-12-22,W001,2,12.9,0
B006772,CU4319,S009,2025-12-22,D034,1,96.72,0
B006772,CU4319,S009,2025-12-22,W006,2,9.9,1
B006773,CU1202,S009,2025-12-22,D014,1,66.59,0
B006773,CU1202,S009,2025-12-22,W006,1,12.9,0
B006773,CU1202,S009,2025-12-22,C002,1,22.0,0
B006774,CU3027,S009,2025-12-22,D034,1,90.17,1
B006775,CU8029,S009,2025-12-22,D045,1,103.24,0
B006775,CU8029,S009,2025-12-22,W003,1,18.9,0
B006776,CU4263,S009,2025-12-22,D019,1,73.17,0
B006777,CU7104,S009,2025-12-23,D033,1,99.52,0
B006778,CU6354,S009,2025-12-23,D034,1,97.49,0
B006778,CU6354,S009,2025-12-23,W004,1,15.9,0
B006779,CU8183,S009,2025-12-23,D012,1,110.93,0
B006779,CU8183,S009,2025-12-23,W006,2,15.9,0
B006779,CU8183,S009,2025-12-23,C005,1,28.0,0
B006780,CU8939,S009,2025-12-23,D030,1,100.91,1
B006780,CU8939,S009,2025-12-23,W006,1,12.9,0
B006781,CU1044,S009,2025-12-23,D020,2,74.83,0
B006781,CU1044,S009,2025-12-23,W007,2,18.9,1
B006781,CU1044,S009,2025-12-23,C004,1,22.0,0
B006782,CU1234,S009,2025-12-23,D030,1,110.09,0
B006782,CU1234,S009,2025-12-23,W002,2,9.9,0
B006783,CU6458,S009,2025-12-23,D045,1,101.09,0
B006783,CU6458,S009,2025-12-23,W005,1,12.9,0
B006784,CU3000,S009,2025-12-23,D038,1,68.5,1
B006784,CU3000,S009,2025-12-23,C001,1,42.0,0
B006785,CU6986,S009,2025-12-24,D030,2,104.36,1
B006786,CU2045,S009,2025-12-24,D020,1,75.03,0
B006786,CU2045,S009,2025-12-24,W006,1,18.9,1
B006787,CU2968,S009,2025-12-24,D033,1,99.38,0
B006788,CU1311,S009,2025-12-24,D012,1,102.89,1
B006788,CU1311,S009,2025-12-24,C003,1,42.0,0
B006789,CU3344,S009,2025-12-24,D014,2,63.86,0
B006789,CU3344,S009,2025-12-24,W008,1,15.9,0
B006790,CU1200,S009,2025-12-24,D034,1,98.88,0
B006790,CU1200,S009,2025-12-24,C001,1,22.0,0
B006791,CU8826,S009,2025-12-24,D034,1,99.01,0
B006791,CU8826,S009,2025-12-24,W001,1,15.9,0
B006792,CU5646,S009,2025-12-24,D034,1,96.3,0
B006793,CU6609,S009,2025-12-25,D030,1,109.08,0
B006793,CU6609,S009,2025-12-25,W002,1,9.9,0
B006794,CU8902,S009,2025-12-25,D012,1,108.73,0
B006794,CU8902,S009,2025-12-25,W001,1,18.9,0
B006795,CU7708,S009,2025-12-25,D038,2,71.72,0
B006795,CU7708,S009,2025-12-25,W004,1,12.9,0
B006795,CU7708,S009,2025-12-25,C001,1,28.0,0
B006796,CU9911,S009,2025-12-25,D011,1,103.67,1
B006796,CU9911,S009,2025-12-25,W002,1,18.9,0
B006797,CU9642,S009,2025-12-25,D038,2,73.47,0
B006797,CU9642,S009,2025-12-25,W003,1,15.9,0
B006798,CU3514,S009,2025-12-25,D014,1,64.71,0
B006798,CU3514,S009,2025-12-25,W006,1,12.9,0
B006799,CU6416,S009,2025-12-25,D019,2,72.77,0
B006799,CU6416,S009,2025-12-25,W004,2,12.9,1
B006799,CU6416,S009,2025-12-25,C004,1,22.0,0
B006800,CU6167,S009,2025-12-25,D012,1,109.22,0
B006800,CU6167,S009,2025-12-25,W005,1,18.9,0
B006801,CU2619,S009,2025-12-26,D034,1,88.98,1
B006802,CU1261,S009,2025-12-26,D011,1,108.78,0
B006802,CU1261,S009,2025-12-26,W007,1,12.9,0
B006803,CU6319,S009,2025-12-26,D045,1,101.67,0
B006803,CU6319,S009,2025-12-26,W004,1,12.9,0
B006804,CU8992,S009,2025-12-26,D038,1,67.51,1
B006804,CU8992,S009,2025-12-26,C005,1,22.0,0
B006805,CU1319,S009,2025-12-26,D045,2,100.73,0
B006805,CU1319,S009,2025-12-26,W001,2,9.9,0
B006806,CU8600,S009,2025-12-26,D033,2,96.35,0
B006806,CU8600,S009,2025-12-26,W008,1,12.9,0
B006807,CU4106,S009,2025-12-26,D014,1,59.47,1
B006807,CU4106,S009,2025-12-26,C005,1,42.0,0
B006808,CU8900,S009,2025-12-26,D012,1,110.23,0
B006808,CU8900,S009,2025-12-26,W004,1,12.9,0
B006809,CU2413,S009,2025-12-27,D011,1,107.86,0
B006810,CU6942,S009,2025-12-27,D038,1,71.71,0
B006810,CU6942,S009,2025-12-27,W007,2,12.9,0
B006811,CU4773,S009,2025-12-27,D020,1,72.06,0
B006812,CU3499,S009,2025-12-27,D020,1,72.31,0
B006812,CU3499,S009,2025-12-27,W001,1,15.9,0
B006813,CU4815,S009,2025-12-27,D038,1,73.27,0
B006813,CU4815,S009,2025-12-27,W001,1,15.9,0
B006814,CU8831,S009,2025-12-27,D034,1,98.4,0
B006815,CU8762,S009,2025-12-27,D019,1,73.9,0
B006816,CU9001,S009,2025-12-27,D014,1,63.92,0
B006817,CU7338,S009,2025-12-28,D011,1,102.77,1
B006817,CU7338,S009,2025-12-28,W004,1,12.9,0
B006817,CU7338,S009,2025-12-28,C004,1,22.0,0
B006818,CU3509,S009,2025-12-28,D011,1,100.23,1
B006818,CU3509,S009,2025-12-28,C003,1,42.0,1
B006819,CU8796,S009,2025-12-28,D030,1,111.97,0
B006820,CU4999,S009,2025-12-28,D014,1,61.7,1
B006820,CU4999,S009,2025-12-28,W007,1,15.9,1
B006821,CU1230,S009,2025-12-28,D038,1,73.19,0
B006822,CU7898,S009,2025-12-28,D034,2,87.92,1
B006823,CU5908,S009,2025-12-28,D012,1,108.71,0
B006823,CU5908,S009,2025-12-28,W003,1,9.9,0
B006824,CU4162,S009,2025-12-28,D034,1,95.28,0
B006824,CU4162,S009,2025-12-28,W002,2,15.9,1
B006825,CU2577,S009,2025-12-29,D012,1,105.44,1
B006826,CU9158,S009,2025-12-29,D020,2,73.14,0
B006827,CU3130,S009,2025-12-29,D019,1,72.85,0
B006827,CU3130,S009,2025-12-29,W007,2,18.9,0
B006827,CU3130,S009,2025-12-29,C004,1,28.0,0
B006828,CU5951,S009,2025-12-29,D012,2,111.9,0
B006829,CU1159,S009,2025-12-29,D030,2,110.23,0
B006829,CU1159,S009,2025-12-29,W008,1,9.9,0
B006830,CU1144,S009,2025-12-29,D012,2,111.72,0
B006831,CU6630,S009,2025-12-29,D014,1,62.88,1
B006831,CU6630,S009,2025-12-29,W007,2,12.9,0
B006832,CU4887,S009,2025-12-29,D012,2,107.53,0
B006832,CU4887,S009,2025-12-29,W005,2,9.9,0
B006833,CU1375,S009,2025-12-30,D038,1,72.29,0
B006833,CU1375,S009,2025-12-30,W007,1,9.9,0
B006834,CU8268,S009,2025-12-30,D038,1,72.08,0
B006835,CU1274,S009,2025-12-30,D011,1,110.3,0
B006835,CU1274,S009,2025-12-30,W008,1,9.9,0
B006836,CU3463,S009,2025-12-30,D033,1,93.79,1
B006837,CU9090,S009,2025-12-30,D020,1,72.65,0
B006837,CU9090,S009,2025-12-30,W006,1,12.9,0
B006837,CU9090,S009,2025-12-30,C003,1,35.0,0
B006838,CU5611,S009,2025-12-30,D012,1,109.36,0
B006838,CU5611,S009,2025-12-30,W004,1,12.9,0
B006839,CU2499,S009,2025-12-30,D038,1,74.51,0
B006839,CU2499,S009,2025-12-30,W008,1,18.9,0
B006840,CU3087,S009,2025-12-30,D034,1,96.7,0
B006841,CU3364,S010,2025-11-01,D037,2,74.53,0
B006842,CU6195,S010,2025-11-01,D022,1,84.89,1
B006842,CU6195,S010,2025-11-01,C001,1,42.0,0
B006843,CU1269,S010,2025-11-01,D050,1,79.13,0
B006844,CU3296,S010,2025-11-01,D026,1,69.56,0
B006844,CU3296,S010,2025-11-01,W003,1,15.9,0
B006845,CU2697,S010,2025-11-01,D034,1,98.14,0
B006845,CU2697,S010,2025-11-01,W001,1,9.9,0
B006846,CU9642,S010,2025-11-01,D047,1,113.99,1
B006846,CU9642,S010,2025-11-01,W004,2,9.9,0
B006846,CU9642,S010,2025-11-01,C002,1,42.0,0
B006847,CU4471,S010,2025-11-01,D034,1,99.6,0
B006848,CU7356,S010,2025-11-01,D037,1,73.67,0
B006848,CU7356,S010,2025-11-01,W006,1,15.9,0
B006849,CU2167,S010,2025-11-01,D018,1,105.0,0
B006849,CU2167,S010,2025-11-01,W005,1,12.9,0
B006850,CU3956,S010,2025-11-01,D028,2,90.16,0
B006851,CU6236,S010,2025-11-01,D037,1,72.92,0
B006852,CU8510,S010,2025-11-01,D019,1,71.82,0
B006853,CU8164,S010,2025-11-01,D050,1,76.1,0
B006853,CU8164,S010,2025-11-01,W008,2,9.9,0
B006854,CU9650,S010,2025-11-01,D034,1,98.61,0
B006854,CU9650,S010,2025-11-01,W004,1,18.9,0
B006855,CU9506,S010,2025-11-02,D038,1,74.22,0
B006855,CU9506,S010,2025-11-02,W001,1,18.9,0
B006856,CU6245,S010,2025-11-02,D050,1,76.22,0
B006856,CU6245,S010,2025-11-02,W003,1,15.9,0
B006857,CU6065,S010,2025-11-02,D018,1,107.33,0
B006857,CU6065,S010,2025-11-02,W002,1,18.9,0
B006857,CU6065,S010,2025-11-02,C005,1,35.0,0
B006858,CU4452,S010,2025-11-02,D026,1,67.78,0
B006858,CU4452,S010,2025-11-02,W007,2,15.9,0
B006859,CU7415,S010,2025-11-02,D022,1,88.32,1
B006859,CU7415,S010,2025-11-02,W006,1,9.9,1
B006860,CU9416,S010,2025-11-02,D027,1,91.32,0
B006860,CU9416,S010,2025-11-02,W004,2,15.9,0
B006861,CU4450,S010,2025-11-02,D051,1,95.84,0
B006861,CU4450,S010,2025-11-02,W003,1,15.9,0
B006862,CU4134,S010,2025-11-02,D051,1,97.53,0
B006862,CU4134,S010,2025-11-02,C002,1,22.0,0
B006863,CU9218,S010,2025-11-02,D019,1,68.63,1
B006864,CU2665,S010,2025-11-02,D053,1,115.24,0
B006864,CU2665,S010,2025-11-02,W005,1,18.9,0
B006865,CU2990,S010,2025-11-02,D022,1,86.13,1
B006865,CU2990,S010,2025-11-02,W005,1,15.9,0
B006865,CU2990,S010,2025-11-02,C005,1,42.0,0
B006866,CU6907,S010,2025-11-02,D022,1,95.33,0
B006866,CU6907,S010,2025-11-02,W004,1,15.9,0
B006867,CU8016,S010,2025-11-02,D026,2,67.72,0
B006867,CU8016,S010,2025-11-02,W005,2,12.9,0
B006867,CU8016,S010,2025-11-02,C006,1,35.0,0
B006868,CU6961,S010,2025-11-02,D022,1,89.31,1
B006868,CU6961,S010,2025-11-02,W005,1,9.9,0
B006869,CU8623,S010,2025-11-03,D050,1,76.87,0
B006869,CU8623,S010,2025-11-03,W007,1,9.9,1
B006870,CU3052,S010,2025-11-03,D037,1,72.92,0
B006870,CU3052,S010,2025-11-03,C005,1,22.0,0
B006871,CU6819,S010,2025-11-03,D018,1,103.61,0
B006872,CU2163,S010,2025-11-03,D038,1,72.41,0
B006872,CU2163,S010,2025-11-03,W003,2,15.9,0
B006873,CU7353,S010,2025-11-03,D016,1,86.08,0
B006873,CU7353,S010,2025-11-03,W004,1,15.9,0
B006874,CU9518,S010,2025-11-03,D051,1,96.54,0
B006874,CU9518,S010,2025-11-03,W002,2,15.9,1
B006875,CU2414,S010,2025-11-03,D016,1,83.73,0
B006875,CU2414,S010,2025-11-03,W004,2,12.9,0
B006876,CU4169,S010,2025-11-03,D028,1,83.24,1
B006876,CU4169,S010,2025-11-03,W008,1,15.9,0
B006877,CU3889,S010,2025-11-03,D047,1,123.47,0
B006877,CU3889,S010,2025-11-03,W003,1,12.9,0
B006878,CU1565,S010,2025-11-03,D037,2,73.3,0
B006878,CU1565,S010,2025-11-03,W003,1,12.9,0
B006879,CU2472,S010,2025-11-03,D016,2,83.73,0
B006879,CU2472,S010,2025-11-03,C003,1,28.0,0
B006880,CU2623,S010,2025-11-03,D018,1,103.08,0
B006880,CU2623,S010,2025-11-03,W008,1,9.9,0
B006881,CU6133,S010,2025-11-03,D053,1,117.93,0
B006881,CU6133,S010,2025-11-03,W008,2,18.9,1
B006881,CU6133,S010,2025-11-03,C005,1,35.0,0
B006882,CU8076,S010,2025-11-03,D019,1,71.78,0
B006883,CU2253,S010,2025-11-04,D034,1,96.44,0
B006884,CU1840,S010,2025-11-04,D019,1,74.44,0
B006885,CU8459,S010,2025-11-04,D028,1,88.6,0
B006886,CU2580,S010,2025-11-04,D053,2,116.94,0
B006886,CU2580,S010,2025-11-04,W005,2,12.9,0
B006887,CU8960,S010,2025-11-04,D016,1,83.36,0
B006887,CU8960,S010,2025-11-04,W007,1,18.9,0
B006887,CU8960,S010,2025-11-04,C006,1,22.0,0
